   1.450      1.520       1.570796326795      337.80105    0.999999992        1.1          90       309.1886
   1.570      1.570       1.570796326795      349.04035    0.999999992        1.1          90       320.4279
   1.450      1.520       1.675516081915      363.69165    0.999999992        1.1          96       335.0792
   1.520      1.450       1.675516081915      363.69165    0.999999992        1.1          96       335.0792
   1.570      1.570       1.649336143135      370.96735    0.999999992        1.1        94.5       342.3549
   1.520      1.480       1.745329251994      385.23725    0.999999992        1.1         100       356.6248
   1.480      1.520       1.745329251994      385.23725    0.999999992        1.1         100       356.6248
   1.480      1.520       1.483529864195      387.53555    0.999999991        1.1          85       358.9231
   1.520      1.480       1.483529864195      387.53555    0.999999991        1.1          85       358.9231
   1.520      1.550       1.745329251994      388.79035    0.999999991        1.1         100       360.1779
   1.550      1.520       1.745329251994      388.79035    0.999999991        1.1         100       360.1779
   1.550      1.550       1.483529864195      389.99245    0.999999991        1.1          85         361.38
   1.550      1.450       1.649336143135      391.34295    0.999999991        1.1        94.5       362.7305
   1.450      1.550       1.649336143135      391.34295    0.999999991        1.1        94.5       362.7305
   1.450      1.550       1.570796326795      399.46705    0.999999991        1.1          90       370.8546
   1.550      1.450       1.570796326795      399.46705    0.999999991        1.1          90       370.8546
   1.480      1.450       1.649336143135      401.86515    0.999999991        1.1        94.5       373.2527
   1.450      1.480       1.649336143135      401.86515    0.999999991        1.1        94.5       373.2527
   1.520      1.600       1.570796326795      404.31345    0.999999991        1.1          90        375.701
   1.600      1.520       1.570796326795      404.31345    0.999999991        1.1          90        375.701
   1.600      1.520       1.570796326795      404.31345    0.999999991        1.1          90        375.701
   1.520      1.600       1.570796326795      404.31345    0.999999991        1.1          90        375.701
   1.520      1.600       1.649336143135      423.00715    0.999999991        1.1        94.5       394.3947
   1.520      1.600       1.649336143135      423.00715    0.999999991        1.1        94.5       394.3947
   1.600      1.520       1.649336143135      423.00715    0.999999991        1.1        94.5       394.3947
   1.600      1.520       1.649336143135      423.00715    0.999999991        1.1        94.5       394.3947
   1.570      1.570       1.675516081915      423.60635    0.999999991        1.1          96       394.9939
   1.570      1.520       1.483529864195      425.35675    0.999999991        1.1          85       396.7443
   1.520      1.570       1.483529864195      425.35675    0.999999991        1.1          85       396.7443
   1.480      1.450       1.570796326795      429.89065    0.999999991        1.1          90       401.2782
   1.450      1.480       1.570796326795      429.89065    0.999999991        1.1          90       401.2782
   1.450      1.550       1.675516081915      436.08385    0.999999991        1.1          96       407.4714
   1.550      1.450       1.675516081915      436.08385    0.999999991        1.1          96       407.4714
   1.550      1.480       1.483529864195      438.31595    0.999999991        1.1          85       409.7035
   1.480      1.550       1.483529864195      438.31595    0.999999991        1.1          85       409.7035
   1.450      1.480       1.675516081915      441.12795    0.999999991        1.1          96       412.5155
   1.480      1.450       1.675516081915      441.12795    0.999999991        1.1          96       412.5155
   1.480      1.480       1.745329251994      456.43955     0.99999999        1.1         100       427.8271
   1.550      1.480       1.745329251994      461.96105     0.99999999        1.1         100       433.3486
   1.480      1.550       1.745329251994      461.96105     0.99999999        1.1         100       433.3486
   1.550      1.550       1.745329251994      463.99415     0.99999999        1.1         100       435.3817
   1.550      1.600       1.570796326795      468.94005     0.99999999        1.1          90       440.3276
   1.600      1.550       1.570796326795      468.94005     0.99999999        1.1          90       440.3276
   1.520      1.600       1.675516081915      474.82565     0.99999999        1.1          96       446.2132
   1.520      1.600       1.675516081915      474.82565     0.99999999        1.1          96       446.2132
   1.600      1.520       1.675516081915      474.82565     0.99999999        1.1          96       446.2132
   1.600      1.520       1.675516081915      474.82565     0.99999999        1.1          96       446.2132
   1.550      1.570       1.483529864195      480.13295     0.99999999        1.1          85       451.5205
   1.570      1.550       1.483529864195      480.13295     0.99999999        1.1          85       451.5205
   1.450      1.570       1.649336143135      492.23155     0.99999999        1.1        94.5       463.6191
   1.570      1.450       1.649336143135      492.23165     0.99999999        1.1        94.5       463.6192
   1.480      1.600       1.570796326795      492.23235     0.99999999        1.1          90       463.6199
   1.600      1.480       1.570796326795      492.23235     0.99999999        1.1          90       463.6199
   1.600      1.550       1.649336143135      493.09085     0.99999999        1.1        94.5       464.4784
   1.550      1.600       1.649336143135      493.09085     0.99999999        1.1        94.5       464.4784
   1.550      1.600       1.649336143135      493.09085     0.99999999        1.1        94.5       464.4784
   1.520      1.570       1.745329251994      493.28875     0.99999999        1.1         100       464.6763
   1.570      1.520       1.745329251994      493.28885     0.99999999        1.1         100       464.6764
   1.480      1.480       1.483529864195      494.08775     0.99999999        1.1          85       465.4753
   1.570      1.450       1.570796326795      494.83285     0.99999999        1.1          90       466.2204
   1.450      1.570       1.570796326795      494.83285     0.99999999        1.1          90       466.2204
   1.480      1.600       1.649336143135      503.46475     0.99999999        1.1        94.5       474.8523
   1.480      1.600       1.649336143135      503.46475     0.99999999        1.1        94.5       474.8523
   1.600      1.480       1.649336143135      503.46475     0.99999999        1.1        94.5       474.8523
   1.600      1.480       1.649336143135      503.46475     0.99999999        1.1        94.5       474.8523
   1.570      1.480       1.483529864195      526.42085    0.999999989        1.1          85       497.8084
   1.480      1.570       1.483529864195      526.42085    0.999999989        1.1          85       497.8084
